Ioff,Ion,SS,Vth
115.826,50.502,71.926,34.41
103.097,50.107,78.446,26.877
109.212,49.6388,74.156,30.334
98.7745,50.0713,78.3879,23.406
103.776,49.405,75.801,26.674
98.4535,49.8847,74.5077,21.942
121.154,50.7476,69.777,37.875
95.3105,49.7554,75.619,19.735
101.428,49.9045,75.9376,24.69
106.901,49.8739,74.599,28.661
101.322,49.8472,77.6729,25.247
114.187,50.4698,72.445,33.264
99.6231,49.565,74.4844,22.749
103.254,49.5873,76.004,26.308
100.309,50.1397,80.5659,25.356
112.883,49.8877,71.922,33.64
104.128,49.753,74.628,26.536
89.9992,49.0525,77.79712,16.025
95.3527,49.5916,78.011,20.484
100.27,50.0629,76.5879,23.977
109.997,49.88,74.384,31.596
101.313,49.4621,79.7795,26.101
97.9698,49.6664,78.0831,22.575
102.564,49.7642,73.7864,24.893
98.2634,49.8492,76.8853,22.594
100.687,49.8168,77.8768,24.588
97.8452,49.5499,77.7061,22.584
108.956,50.6178,74.219,29.935
103.461,50.0219,72.657,25.216
102.407,49.8367,78.105,26.271
109.514,50.1914,76.246,31.043
109.635,50.3008,75.024,31.042
111.459,50.0664,74.025,32.177
115.659,50.6687,72.9,34.709
97.9168,49.922,74.9868,21.656
107.37,50.0953,77.556,30.083
95.1202,49.5939,78.0023,20.318
106.106,49.7443,77.423,29.102
105.546,50.0077,76.258,28.442
105.092,50.255,77.771,28.294
114.452,49.7953,76.934,35.844
115.368,49.9139,75.675,35.903
98.2411,49.7701,74.7378,21.804
106.929,50.1805,75.764,29.235
100.469,49.5239,77.4103,24.388
96.1995,49.091,77.3454,20.836
102.57,50.0298,80.084,27.218
103.281,49.9187,78.51,27.08
112.334,50.0691,73.11,32.505
106.655,50.1934,77.609,29.42
106.942,49.8451,75.146,28.903
106.345,49.9776,74.851,28.187
105.458,49.7434,76.664,28.154
112.166,49.8388,75.983,33.326
94.7548,49.2338,76.9971,19.704
114.346,50.0948,76.169,35.672
102.24,49.9397,75.3091,25.106
94.8768,49.3032,79.7191,20.603
102.523,50.0303,76.4014,25.949
112.94,49.988,72.702,32.937
102.654,50.0304,77.934,26.266
100.429,49.5122,80.1711,25.216
103.5,50.1132,76.168,26.554
101.134,49.1468,75.0737,24.237
105.125,49.9307,77.054,28.033
97.6979,49.3336,76.9023,21.948
100.314,49.6838,78.2762,24.469
98.6023,49.9423,77.5034,22.975
99.653,49.9648,81.2595,24.811
92.6133,49.5436,78.398,18.319
96.3084,49.403,78.5707,21.352
115.402,50.0897,72.859,35.161
98.98,49.4372,77.7964,23.374
108.218,50.3174,76.696,30.429
108.164,49.8797,74.157,29.592
101.955,50.1126,75.1216,24.866
109.524,50.6381,72.454,29.895
101.262,49.8477,76.7005,24.914
110.387,50.009,74.242,31.369
107.076,49.5313,75.002,28.971
111.343,50.2681,74.77,32.455
115.616,51.3571,68.816,33.898
102.342,49.5294,75.5146,25.423
108.767,50.3112,72.562,27.478
98.7764,49.6837,78.7585,23.491
118.079,49.7971,71.209,36.354
101.336,49.8598,79.3605,25.775
93.9585,49.5977,79.2861,19.756
104.506,49.6216,76.009,27.531
94.7441,49.3138,77.9681,19.999
104.02,49.6555,76.123,26.933
111.034,49.7336,74.942,32.08
97.8267,49.0172,80.9663,23.386
106.774,49.8909,76.817,29.521
97.1687,49.4847,77.8723,21.968
104.361,49.6111,76.067,27.271
100.794,49.7044,76.6008,24.501
109.936,49.8698,74.164,31.04
97.1663,49.5033,76.3857,21.503
101.499,49.7691,76.3229,24.927
96.9041,49.6599,80.5061,22.56
100.796,49.9465,76.7146,24.457
98.7209,49.352,78.9364,23.501
106.535,49.7266,77.381,29.235
102.867,50.0307,77.577,26.486
109.5,50.1877,74.993,30.765
100.497,49.8362,76.9936,24.305
116.807,50.206,70.058,35.442
102.554,50.0139,78.302,26.39
106.949,49.9897,75.527,29.069
102.307,49.7102,76.8252,25.912
101.712,49.7102,79.7999,26.386
108.746,50.0404,73.143,29.57
108.038,49.5501,74.852,29.968
98.3065,49.9192,77.5545,22.781
99.7988,49.6442,77.8763,23.988
110.092,49.8763,72.915,30.614
94.1307,49.5133,80.3011,20.044
106.852,49.8021,77.574,30.135
104.033,49.8268,77.226,27.121
114.907,50.9577,74.277,34.937
105.428,50.1223,74.8,27.566
103.895,49.6547,74.845,26.391
96.164,49.9151,77.874,21.121
113.084,50.3586,73.37,33.232
114.36,50.1953,75.687,35.185
105.311,50.2636,75.17,27.479
91.2063,49.21,77.12174,16.699
116.554,50.9215,72.59,36.455
108.065,50.1724,74.469,29.536
102.828,49.8135,77.394,26.409
101.112,50.0297,75.8076,24.414
111.917,50.202,75.984,32.936
106.594,49.8586,75.841,28.952
105.67,49.9767,74.628,27.767
98.702,49.4519,82.923,24.547
100.583,49.5719,77.5416,24.631
103.96,49.5786,77.064,27.205
114.927,49.9488,72.361,33.875
105.052,50.1099,72.583,26.442
97.8291,49.4153,77.35,22.279
106.41,50.332,74.92,28.216
106.154,49.8285,78.196,29.688
110.34,49.5529,72.812,30.792
121.345,50.0151,71.53,39.151
116.486,50.0756,75.674,36.864
107.93,50.5271,76.793,30.404
105.199,49.8046,74.214,27.1
113.34,50.2113,75.38,34.201
100.854,49.5899,77.5651,24.894
117.229,50.3886,76.276,37.201
112.983,50.587,75.392,33.868
113.479,50.1661,73.159,33.325
111.094,50.2578,76.391,32.696
92.7286,49.5297,79.4354,18.537
103.654,49.831,76.684,26.624
110.15,49.8855,75.231,31.57
103.188,50.0578,76.873,26.587
110.961,49.8103,76.625,33.389
102.174,50.4437,78.1352,26.069
104.134,49.715,75.256,26.865
108.72,50.2445,75.667,30.395
102.177,49.9599,83.103,27.959
92.9457,49.2325,80.1974,19.027
99.9747,50.1549,78.4586,24.229
105.252,50.1779,78.329,28.779
98.8946,49.2607,77.108,22.918
104.516,49.9431,75.721,27.14
92.0057,49.32,78.8012,17.889
106.089,49.5685,77.474,29.335
98.6166,49.9328,75.4397,22.391
95.5432,49.221,76.9843,20.134
98.9424,49.2148,77.761,23.403
102.853,49.8426,76.268,26.221
97.6685,49.5271,79.1415,22.572
103.22,49.5089,73.6049,25.181
102.156,49.4018,72.5185,24.663
101.18,50.2985,74.9531,24.258
95.0974,49.6178,79.2395,20.841
101.523,49.7122,76.1627,25.043
103.701,49.6575,77.932,27.233
108.732,50.3963,75.076,30.226
109.32,50.1726,72.006,29.662
108.349,49.6753,73.956,29.51
105.079,49.8933,75.227,27.405
112.983,50.5948,71.919,32.216
99.3218,49.3081,77.9925,23.746
100.085,49.6531,76.8618,23.953
111.863,49.9824,72.828,31.864
100.373,49.6188,78.3615,24.757
111.032,50.148,73.139,31.107
99.0012,49.4733,78.0448,23.412
111.757,50.0504,71.742,31.374
118.677,50.3816,74.138,38.074
110.977,49.7226,75.958,32.428
97.5518,49.6227,76.1886,21.694
97.4537,49.9834,76.6349,21.686
119.466,50.0235,70.133,37.201
108.838,50.0309,75.495,30.474
101.693,49.7519,73.7263,24.025
107.449,49.7073,73.588,28.935
100.582,49.3729,74.3477,23.709
97.1484,49.5719,79.2675,22.524
100.398,49.7815,78.9814,24.832
110.573,49.6754,75.072,31.927
106.999,49.4737,75.585,29.217
109.396,50.2984,74.789,30.39
107.004,49.811,75.498,29.124
106.455,49.9003,75.398,28.65
100.867,49.7108,76.2734,24.273
107.94,49.7671,78.535,31.241
97.7568,49.6883,76.7803,22.212
113.355,50.1978,72.609,32.97
103.659,49.815,76.131,26.527
92.4193,49.6061,76.3088,17.72
101.333,49.8236,76.4351,24.798
100.111,49.604,76.4927,23.965
95.3561,49.4148,75.623,19.815
106.656,50.1338,73.581,28.251
108.696,50.4914,77.723,31.227
103.356,49.6457,75.457,26.108
111.664,50.1121,74.713,32.338
107.306,49.5606,74.086,28.784
104.008,50.1929,76.484,26.977
108.433,50.0165,74.773,29.995
112.14,50.015,73.983,32.703
100.546,49.6846,79.1739,25.183
103.925,49.7952,73.795,26.072
92.7145,49.7451,80.5213,18.946
112.279,50.0495,77.102,33.657
104.799,49.5455,76.095,27.426
95.5877,49.4146,78.3283,20.704
121.112,50.2447,69.83,37.876
103.958,49.5903,75.153,26.63
104.993,50.0476,75.172,27.142
111.204,50.1126,69.121,31.282
95.479,49.2491,77.87,20.383
98.598,49.8881,78.3619,23.126
98.8693,49.4041,78.9959,23.67
101.129,49.9772,77.2343,25.181
97.7019,49.9368,78.5116,22.544
111.393,50.1639,75.276,32.514
104.801,50.0379,73.296,26.48
98.1228,49.4952,75.671,22.051
110.098,50.3234,78.565,32.896
99.6255,49.5959,77.5459,23.737
110.343,50.1221,74.512,31.062
121.642,50.3292,73.369,40.157
95.744,49.6769,82.9239,22.094
106.021,49.7798,73.858,27.817
110.687,50.1906,72.737,32.132
102.906,49.8672,77.519,26.569
95.1685,49.36,79.4115,20.741
114.579,50.4807,78.61,36.62
94.7396,49.489,77.7222,19.889
107.616,49.8907,74.472,29.207
115.912,50.2792,75.433,36.35
106.292,49.7505,78.047,29.086
99.6781,49.9192,75.357,23.192
99.8253,49.645,75.7715,23.548
96.9256,50.0051,79.2491,22.037
109.273,50.2415,73.755,30.031
104.862,49.9122,76.557,27.43
110.001,49.8036,71.062,29.662
98.8792,49.552,75.9525,22.763
104.407,49.5834,76.491,27.345
109.405,49.7054,79.136,32.885
92.011,49.3765,77.705,17.761
94.2424,49.4337,78.481,19.732
104.425,49.9202,70.033,25.025
121.545,50.408,72.431,39.722
99.6295,49.9879,76.9507,23.647
100.137,49.7583,76.9163,24.093
101.336,50.3079,75.3999,24.353
102.535,49.6234,77.1532,26.05
98.7119,49.7952,79.1053,23.567
103.155,50.0292,74.685,25.636
104.503,50.0284,77.705,28.063
109.51,50.4676,74.712,30.598
103.018,49.7266,74.5313,25.585
109.903,49.6115,76.299,31.959
112.831,50.6379,72.306,32.769
107.182,50.0435,78.17,30.308
103.657,49.8698,76.202,26.695
105.97,49.7602,75.731,28.486
110.854,49.6096,71.944,30.804
110.756,49.7598,70.379,30.243
99.2421,49.8996,75.1497,22.773
103.407,49.4575,74.911,25.996
96.7144,49.6595,77.7226,21.483
107.731,50.1827,75.209,29.686
102.014,49.6651,76.6284,25.535
107.156,50.4104,73.699,28.389
108.388,50.1568,75.799,29.931
114.359,50.2613,74.537,34.586
104.621,49.6431,74.394,26.785
107.703,49.6459,76.2,29.884
106.809,49.8305,73.842,28.328
98.3738,49.9281,78.9652,23.122
101.397,49.6967,75.9768,24.83
103.873,49.76,74.639,26.335
105.902,49.8209,73.694,27.409
94.7114,49.5774,78.5727,20.098
98.6728,49.4648,76.3332,22.551
102.286,49.8478,74.3261,24.972
104.9,49.832,74.554,27.036
98.7979,49.6402,76.5696,22.847
110.201,50.6915,71.55,30.056
101.405,49.6158,78.4256,25.685
109.645,50.2968,77.178,31.429
101.433,49.5823,78.4192,25.651
105.567,49.7767,73.748,27.342
108.185,50.6036,74.682,29.767
95.774,49.0635,77.1998,20.564
108.102,50.0873,76.4,30.352
105.564,50.2784,72.538,26.806
106.153,49.5493,76.62,28.565
113.264,50.0599,71.576,32.841
107.886,49.9688,73.33,29.329
95.4572,50.0963,78.3412,20.744
100.082,49.6349,79.7723,24.918
108.483,49.2074,73.969,29.54
97.7393,49.3987,79.4185,22.767
99.4681,49.9303,78.7665,24.07
100.985,49.4756,76.2565,24.533
97.872,49.4222,79.765,22.837
102.712,49.5552,77.505,26.196
106.176,50.1435,77.949,29.468
101.243,49.6868,77.7018,25.282
99.6439,49.5386,74.836,23.038
103.895,50.0075,77.949,27.204
107.41,49.9269,74.679,29.291
120.13,50.4395,73.089,38.265
98.5559,49.6465,76.2956,22.504
107.831,50.2471,73.865,29.235
101.682,49.7876,75.9383,24.904
110.316,50.5762,72.877,30.987
101.914,49.7223,75.4282,25.045
92.6299,49.7715,79.6288,18.603
96.8022,49.2207,76.395,21.078
108.274,49.9003,75.973,30.309
110.228,50.1535,77.478,32.197
98.3726,49.7752,78.8225,23.083
115.509,50.6704,73.427,35.364
113.659,50.1392,73.942,33.577
105.87,50.2496,73.982,27.536
100.007,49.4884,75.4302,23.474
102.958,49.3177,75.966,26.113
100.141,49.567,75.982,23.581
107.976,50.1208,78.825,31.255
105.469,49.9347,74.697,27.51
117.29,50.255,77.517,38.126
114.7,49.9293,72.783,34.467
105.336,49.7398,76.282,27.968
101.712,49.9557,80.6538,26.731
98.9966,49.3791,77.4223,23.204
94.973,49.859,75.2807,19.64
93.5086,49.3489,79.2744,19.312
112.927,50.1761,76.127,33.999
98.649,49.958,77.2073,22.849
109.49,50.4278,77.068,31.491
98.6765,49.3335,78.2377,22.939
95.6069,49.4036,78.3722,20.801
97.4065,49.938,79.2232,22.442
111.185,50.5122,73.292,31.302
107.784,50.3236,72.365,28.412
105.164,49.7399,76.829,27.958
113.34,50.1635,74.943,34.436
104.505,49.9502,72.404,26.209
93.22,49.2614,80.2886,19.216
119.287,51.062,71.501,37.097
101.664,49.2719,77.3975,25.423
102.699,49.6296,77.029,26.119
96.7173,49.6047,75.9126,20.888
106.071,49.5317,73.613,27.887
105.737,49.8369,75.27,27.488
111.533,50.4157,73.521,31.535
111.998,50.0911,74.973,32.465
105.474,50.2781,75.012,27.771
97.9683,49.7617,78.1034,22.537
114.858,50.1349,73.835,34.763
94.3663,49.4768,78.0914,19.615
113.17,50.9327,73.048,32.839
102.997,50.2624,75.258,25.848
109.268,49.8855,74.452,30.87
103.956,49.2109,77.186,27.256
106.623,50.1537,78.2,29.787
105.924,50.5256,74.394,27.623
98.1856,49.7237,78.8967,23.234
102.782,50.1525,74.4199,25.511
97.4985,49.3251,76.9682,21.805
108.13,49.8611,74.541,29.82
103.593,50.0196,77.947,27.25
105.635,49.4239,74.715,27.728
102.476,49.596,75.6449,25.414
117.58,50.2897,73.471,36.805
101.46,49.721,77.1889,25.279
110.114,50.2081,74.05,31.105
109.201,50.4293,73.386,29.945
98.9308,49.5178,75.3709,22.625
118.124,50.3337,73.174,37.046
98.0766,49.5372,79.899,23.203
107.62,49.69,76.872,30.437
103.304,49.4078,76.903,26.618
108.301,50.4059,76.929,30.397
95.642,49.6251,81.1945,21.658
111.322,50.1716,74.004,32.069
113.6,50.0506,77.951,35.626
101.942,49.3281,76.4447,25.212
99.2405,50.2752,77.9488,23.631
101.045,49.6768,79.0584,25.516
103.813,49.608,75.032,26.289
97.1422,49.553,77.3266,21.667
114.591,50.3861,71.427,33.781
107.653,49.5969,77.577,30.795
105.144,49.6919,75.712,27.563
112.147,49.634,73.178,32.518
113.718,49.9708,75.592,34.589
103.866,50.0598,78.789,27.754
113.83,50.2067,71.891,33.672
104.381,49.4061,78.326,28.001
105.403,49.7549,76.327,28.094
101.162,49.44,75.9456,24.589
107.516,49.8366,74.098,29.5
106.589,49.8373,73.67,28.257
104.244,49.6136,74.76,26.623
101.944,49.0398,76.5799,25.603
104.465,49.9046,76.572,27.21
98.9787,49.8441,76.4013,22.97
106.091,49.844,73.943,27.719
98.5055,49.6113,75.3937,22.204
102.65,50.2228,72.8417,24.86
96.4267,49.364,81.5785,22.259
101.266,49.3874,77.7637,25.21
105.351,50.2002,77.791,28.452
103.487,50.0367,76.486,26.648
111.162,49.7348,78.834,34.125
96.2356,49.5171,80.1874,21.663
108.052,50.3696,75.241,29.986
107.973,49.9494,74.563,29.515
105.936,49.7075,76.596,28.216
101.955,49.8173,75.3728,25.08
109.615,50.2418,78.119,32.206
114.33,50.3659,73.105,33.982
95.4465,49.5672,77.109,20.364
103.031,49.1312,76.162,26.276
111.086,49.9833,72.785,30.926
109.916,49.9767,75.689,31.412
112.405,50.6635,72.146,31.799
109.861,49.9883,74.579,30.959
111.541,50.2054,73.687,32.048
104.556,49.8097,78.728,28.362
104.698,49.6015,73.819,26.448
109.133,50.5693,75.506,30.729
99.8632,49.8222,77.7232,24.007
107.48,49.581,72.183,29.259
100.053,50.0103,75.91,23.487
108.152,49.628,77.931,31.033
97.1419,49.2813,78.6711,22.144
103.143,50.029,77.913,26.724
102.895,49.4707,77.818,26.633
107.494,50.038,75.633,29.264
101.113,49.4844,74.2704,23.935
99.3356,50.2035,77.8434,23.794
111.292,50.049,72.161,31.223
106.025,49.88,73.972,27.553
101.942,49.7016,77.6612,25.703
120.454,51.0571,73.148,39.281
105.056,49.6609,78.042,28.405
108.93,50.3543,75.779,30.689
95.8565,49.3499,81.4558,21.865
110.263,50.317,76.534,32.124
102.781,49.7808,77.606,26.333
95.4091,49.4099,78.9974,20.901
109.533,50.0844,78.628,32.128
110.362,49.7611,71.358,30.006
95.7642,49.441,76.9632,20.36
101.089,49.8418,74.8786,24.136
105.893,49.9904,76.413,28.374
105.764,49.7163,73.658,27.523
105.453,49.806,75.157,27.587
112.444,49.8674,76.166,33.444
104.365,50.4578,73.143,26.115
99.5274,49.3704,78.271,23.782
100.74,49.7165,79.2153,25.294
103.687,49.6312,77.108,26.98
105.92,50.1078,74.073,27.556
104.892,49.8433,74.851,27.206
94.1423,49.369,78.3873,19.528
105.614,50.3108,75.296,27.663
99.5584,49.7485,74.362,22.624
115.402,50.0305,71.706,35.777
111.961,50.421,75.511,32.933
100.519,49.7318,78.0975,24.769
106.816,50.1714,77.712,29.852
100.585,49.6892,79.966,25.385
94.2545,49.5279,78.5898,19.795
111.809,50.1876,75.312,32.623
105.349,49.9961,74.713,27.373
103.607,49.4891,76.134,26.33
108.522,49.75,73.085,29.234
101.54,49.792,75.0024,24.48
111.343,49.8674,72.45,31.44
94.6302,49.2613,77.8465,19.814
103.796,49.9646,74.471,26.156
108.477,50.1722,76.839,30.638
108.789,50.5838,77.23,30.902
91.2794,49.6053,79.2051,17.457
99.6692,49.4698,78.4347,24.076
99.0712,49.7793,80.0674,24.239
102.316,49.73,77.0795,25.876
107.683,50.1076,76.485,29.973
110.104,50.1422,75.003,31.345
103.279,49.7287,78.137,26.929
102.748,49.8364,75.4021,25.777
115.207,50.3189,73.766,34.589
109.23,49.9614,74.15,30.373
101.086,50.0443,74.5679,24.005
109.715,50.35,74.765,31.087
101.161,50.1737,71.7922,23.095
95.316,49.544,77.3077,20.403
111.626,49.6262,73.298,32.401
110.499,50.1945,72.292,30.483
101.843,49.9057,77.3117,25.765
103.727,50.0363,75.921,26.521
108.955,49.7138,73.55,29.922
104.868,49.8799,75.715,27.603
107.258,49.7766,73.714,28.599
104.689,49.697,77.688,28.119
108.68,50.1353,75.319,30.297
118.956,51.0007,73.953,37.146
103.403,49.7583,74.341,25.924
109.696,49.934,74.402,30.815
96.9048,49.2529,78.1533,21.758
106.467,50.0806,75.698,28.674
100.982,49.7556,79.9745,25.54
99.8697,49.6839,76.1874,23.683
106.311,49.9906,75.637,28.754
105.378,50.3295,73.635,27.077
95.676,50.0016,80.2084,21.506
101.878,49.6097,76.7295,25.249
91.0582,49.1004,80.96535,17.592
98.7507,49.6384,77.6448,23.082
104.159,50.0863,75.961,26.95
107.779,50.0271,75.486,29.421
97.6556,49.6943,77.9352,22.267
100.725,49.5975,77.082,24.689
108.945,50.8229,75.079,30.349
97.9703,49.2831,74.9061,21.66
105.226,49.4581,77.601,28.527
114.631,50.1641,75.01,35.37
109.736,49.6054,77.027,31.999
106.032,49.7972,77.11,28.992
115.728,50.0384,72.282,35.034
114.949,50.2368,72.958,34.469
107.587,49.9456,76.589,29.796
103.951,50.0433,75.595,26.633
107.98,50.042,77.085,30.617
105.567,50.3369,75.777,27.972
95.1369,49.7136,80.5121,21.006
103.527,49.706,79.294,27.598
95.1275,49.7491,76.8721,20.127
95.7003,49.4291,79.7134,21.337
100.938,50.0047,76.6398,24.494
107.963,49.9403,75.937,30.12
106.256,49.7269,74.15,27.983
114.519,49.9275,75.686,35.338
101.098,50.0267,80.2827,25.818
106.597,50.4018,74.028,28.466
96.4336,49.4673,78.5799,21.465
108.528,49.9592,75.288,30.131
95.9035,49.526,76.5594,20.412
111.185,49.68,72.874,31.487
95.1802,49.6138,77.2729,20.222
106.129,49.9679,77.632,29.267
98.4523,49.5452,77.4116,22.793
108.801,50.5036,75.952,30.676
100.836,49.2462,76.1285,24.409
107.269,50.425,78,30.326
103.861,49.9126,75.379,26.524
95.0387,49.4922,79.827,20.628
108.239,49.8266,74.038,29.389
109.768,50.0965,73.577,30.477
95.6855,49.7743,78.4636,20.803
100.423,49.3401,75.7091,23.912
102.076,49.815,77.6759,25.932
115.062,50.3746,77.243,36.304
107.66,49.7952,74.967,29.708
95.8063,49.8317,77.1628,20.558
102.953,49.4819,80.867,27.618
109.724,49.675,72.921,30.207
100.056,49.5748,78.3348,24.414
93.7684,49.8132,78.3773,19.189
113.859,50.1171,75.128,34.54
96.8258,49.947,80.3598,22.345
100.365,49.6785,76.7911,24.125
99.0669,49.5309,75.4525,22.583
101.02,49.6794,75.4586,24.153
104.055,49.7296,78.099,27.773
100.971,49.7612,74.6086,23.868
98.2622,49.4058,76.389,22.304
106.128,49.756,71.605,26.474
109.404,50.5294,75.748,31.054
102.239,49.5578,75.3693,25.258
104.535,50.0402,77.172,27.684
94.1606,49.466,77.1725,19.288
112.952,50.0505,73.191,32.817
109.425,50.0322,76.483,31.522
96.4435,49.6314,76.68,20.958
105.812,50.5593,78.086,28.988
102.866,49.4963,76.245,26.23
99.4339,49.8689,74.4695,22.674
112.18,50.162,73.067,32.047
98.3431,49.3105,78.8271,23.094
96.7604,49.6326,76.4396,21.163
112.385,50.044,75.591,33.797
101.85,50.0659,78.5334,26.043
108.532,49.7961,78.108,31.35
113.935,50.2427,74.101,34.216
93.9756,49.7179,77.5712,19.209
103.467,50.01,78.026,26.911
99.1249,49.8477,77.5091,23.38
106.258,49.4559,81.084,30.602
109.678,50.2074,74.882,30.979
96.0412,49.3364,78.2891,21.037
99.2028,49.8216,79.3978,24.111
101.595,49.6339,78.589,25.647
103.63,49.868,75.356,26.252
93.06,49.6028,80.5102,19.221
109.358,50.1716,72.032,29.7
103.277,49.8617,76.593,26.317
101.352,49.8364,78.9107,25.771
95.9589,49.8017,79.0557,21.246
104.11,49.6493,76.783,27.12
92.5461,49.4207,78.0959,18.126
97.205,49.5283,77.3959,21.925
106.093,50.4148,79.146,29.713
101.895,49.7332,75.9391,25.106
100.269,49.7232,79.9998,24.995
96.5021,49.2013,77.8195,21.274
102.304,49.7673,75.9006,25.291
110.171,49.6727,71.561,30.371
100.976,50.1132,75.9632,24.266
102.609,50.2705,77.3101,26.207
98.292,49.579,74.9179,21.897
105.933,49.6174,75.019,28.088
100.608,49.9275,77.1465,24.51
99.5934,49.7442,77.8819,23.84
99.1154,49.7604,77.6761,23.561
101.589,49.9386,75.9998,24.821
106.967,50.5191,73.766,28.185
113.081,50.2243,73.497,32.708
115.671,50.0029,70.422,34.537
101.781,49.5709,75.4839,24.912
97.8621,49.4057,76.4745,22.032
93.6623,49.2867,76.1147,18.633
115.854,50.3486,72.327,34.617
88.7691,49.3644,80.86852,15.784
99.7547,49.7168,76.712,23.705
109.041,50.1893,74.673,30.517
115.739,50.4472,74.051,35.497
96.6463,49.7767,77.0549,21.165
103.286,49.7171,76.188,26.617
101.865,49.7196,78.6456,25.912
103.202,49.6148,76.013,26.307
112.683,50.0406,74.359,32.967
108.562,49.87,72.915,29.294
103.433,50.3642,77.051,26.695
109.069,50.1216,74.457,30.258
103.334,49.7816,77.215,26.695
109.544,50.1998,75.055,30.935
106.177,50.1372,74.965,28.239
109.249,50.0127,76.609,31.127
107.695,49.9401,76.517,30.126
106.253,49.8807,74.06,28.364
101.638,50.1442,74.7522,24.648
111.209,49.7021,70.49,30.789
100.919,49.9138,80.6319,25.872
115.385,50.3858,73.77,35.069
119.977,50.1727,71.238,38.185
99.0511,49.8813,79.3315,23.906
99.4702,49.5612,77.9012,23.813
103.696,49.989,76.33,26.44
99.1731,49.4653,74.8486,22.626
108.45,49.5808,76.092,30.88
109.26,50.4386,75.992,31.074
110.591,49.7383,74.93,31.895
111.11,50.7312,77.632,32.977
109.599,49.8704,73.178,30.254
110.854,49.6304,74.632,32.164
104.067,49.3138,75.07,26.781
100.578,49.7451,78.0036,24.795
105.207,49.7082,73.796,27.117
103.281,49.4892,76.968,26.733
112.047,49.9185,71.009,31.288
99.5572,49.6321,74.4957,22.852
103.962,50.52,75.261,25.637
97.8343,49.8204,77.5351,22.32
110.084,50.0398,76.309,31.877
102.263,49.5182,75.2547,25.318
112.767,49.7916,71.879,33.18
111.73,49.5936,75.194,33.248
101.426,49.7403,76.5809,24.862
103.412,49.6503,75.509,26.496
110.765,50.0207,74.108,31.727
111.201,50.5763,74.287,32.049
103.172,49.2136,76.666,26.678
105.786,49.66,77.869,29.077
109.414,49.9719,75.254,30.902
102.649,50.0701,74.9147,25.357
105.574,49.7026,76.627,28.247
108.851,49.624,73.258,29.721
100.214,50.0273,75.1997,23.533
99.0884,49.5656,77.503,23.288
97.3626,49.6101,75.3736,21.387
110.473,50.4574,76.392,32.163
108.144,50.3678,76.19,30.354
102.807,49.9301,76.7452,26.031
101.101,49.9272,78.0308,25.103
104.791,49.8154,74.714,26.996
109.942,50.4803,72.007,29.816
99.0583,49.2707,75.4593,22.81
97.3223,49.5492,74.3262,21
110.537,49.7918,74.579,31.538
103.817,49.633,74.299,26.013
100.273,49.8106,77.6624,24.324
101.694,49.6333,75.7502,24.909
107.741,49.7855,76.114,30.005
98.8824,49.5693,77.9214,23.173
99.8887,50.0339,75.4638,23.36
113.611,49.8439,74.523,34.521
100.936,49.375,77.6541,24.896
120.264,50.3999,71.638,38.771
109.096,49.6249,74.719,30.306
107.959,49.9659,76.673,30.266
95.7875,49.4292,76.6737,20.419
102.581,49.9156,75.5793,25.511
107.914,50.1592,74.461,29.336
107.928,49.6146,72.907,28.878
105.748,50.2107,76.007,28.103
99.8421,49.4746,76.0234,22.988
101.65,49.6547,78.6092,25.781
104.518,49.968,77.203,27.683
104.709,50.0023,75.22,26.89
108.526,50.4528,73.588,29.942
114.891,50.8848,76.724,35.936
99.1965,49.443,76.7256,23.198
104.102,49.7207,73.105,25.823
101.064,49.7204,76.0158,24.302
112.806,51.1043,76.495,33.797
106.166,50.1139,75.676,28.623
103.69,49.9086,75.958,26.507
108.745,49.8413,74.207,30.147
111.072,50.0589,73.357,31.863
105.156,49.7516,76.311,27.994
111.813,50.3536,73.778,32.418
98.0932,49.394,78.7267,22.825
105.702,49.574,73.461,27.313
107.554,50.3952,76.634,29.983
104.628,49.7875,75.364,27.321
103.973,50.0354,77.385,27.221
94.883,49.1553,78.4785,20.258
104.308,49.1905,76.001,27.578
107.462,50.3448,75.234,29.265
99.4148,49.5513,77.0659,23.539
106.782,49.8292,76.272,29.38
107.233,50.0868,73.669,28.337
91.935,49.2591,79.2797,17.901
106.606,50.0279,76.385,29.283
102.521,49.6951,75.9199,25.651
100.207,49.7746,75.6346,23.729
107.029,49.8489,74.764,28.729
100.638,49.3963,75.9941,24.236
105.475,49.6851,75.157,27.808
112.122,50.2954,71.389,31.198
98.8284,49.3304,79.5287,23.63
123.159,50.5646,71.617,39.383
101.522,49.7301,77.2817,25.379
99.4593,49.5543,75.6783,23.074
112.057,50.2003,74.331,32.941
104.759,49.6229,74.772,26.917
100.712,49.837,79.2421,25.298
114.447,50.4522,73.38,34.289
92.9382,49.5088,79.3822,18.901
112.42,50.5336,74.73,32.814
115.08,50.8389,73.666,34.531
103.389,49.8428,77.832,27.191
92.5762,49.5449,77.858,18.318
116.265,49.9874,73.296,35.68
100.178,50.1907,79.3029,24.584
115.195,50.027,72.979,34.685
118.125,50.1593,69.437,35.842
113.854,49.8763,73.374,33.702
98.8457,49.6934,80.0377,23.811
96.2037,49.4124,78.4932,21.472
112.647,50.0911,72.37,32.679
96.3235,49.4473,79.5113,21.632
109.644,50.1174,73.58,30.524
113.936,49.8694,72.08,33.059
114.401,50.5133,74.094,34.031
