Ioff,Ion,SS,Vth,Vth2
-9.99531,-4.94610,75.30390,0.23225,0.354128
-10.79160,-4.97680,75.02000,0.29551,0.425248
-10.61100,-4.99307,76.75700,0.28811,0.416339
-10.24990,-5.00887,78.67700,0.26598,0.401694
-10.92760,-4.99500,73.53300,0.30122,0.432511
-10.14660,-4.97546,74.45670,0.24371,0.373541
-9.64229,-4.95245,77.63080,0.21314,0.348461
-11.69090,-4.98613,71.42900,0.36359,0.474711
-11.56830,-5.02162,73.31000,0.35196,0.486215
-10.86330,-5.00569,74.93800,0.30017,0.43434
-10.65130,-4.97761,76.20500,0.29285,0.425163
-10.45040,-5.02096,74.82700,0.26565,0.398626
-9.88593,-4.94872,78.80250,0.23507,0.363041
-11.64360,-5.03280,73.15200,0.35055,0.48693
-11.05370,-5.02316,75.30100,0.31820,0.447908
-10.32520,-4.98882,76.42600,0.26429,0.395546
-9.80582,-4.97243,78.04460,0.22488,0.353563
-10.59340,-4.96919,74.58200,0.27863,0.406129
-10.40930,-4.98107,79.53800,0.27952,0.419558
-10.53110,-4.97238,76.80700,0.28325,0.414989
-10.27380,-4.93220,76.39510,0.25744,0.378898
-10.84390,-5.04191,74.16200,0.29585,0.423787
-10.19650,-4.98564,77.82850,0.25853,0.393573
-10.69410,-5.03824,77.83400,0.29788,0.457362
-10.49020,-4.97133,76.13300,0.27873,0.411689
-10.80630,-5.00428,74.71300,0.29664,0.415477
-9.99177,-4.95830,77.72260,0.24064,0.366518
-10.19020,-4.96065,76.86050,0.25471,0.372224
-9.80646,-4.94239,80.03920,0.23215,0.363297
-10.66740,-5.00502,75.54200,0.28645,0.423894
-12.20570,-4.99368,67.92300,0.38071,0.490918
-10.11350,-4.97460,76.68350,0.24677,0.370891
-10.10640,-4.94023,75.67280,0.24551,0.36983
-9.97032,-4.92132,77.15020,0.23739,0.360276
-10.27850,-4.98539,76.06300,0.26002,0.393919
-10.54470,-5.03988,76.51400,0.28369,0.425073
-11.40160,-5.02116,70.18700,0.32602,0.447013
-10.16040,-4.96096,78.74290,0.25858,0.387888
-10.18630,-4.97832,77.16450,0.25365,0.389631
-9.80649,-4.94432,76.71030,0.22243,0.34307
-9.93312,-4.96432,75.71040,0.23110,0.360778
-10.41630,-5.02104,77.75600,0.27312,0.408742
-10.44120,-4.98713,76.37800,0.27311,0.412251
-10.71780,-4.96885,76.02100,0.29466,0.415679
-11.63090,-5.02695,73.07400,0.35213,0.485501
-10.85460,-5.00759,73.49400,0.29588,0.419987
-11.34980,-5.03658,73.01500,0.33175,0.453196
-9.48029,-4.95190,80.45880,0.20627,0.338529
-10.53730,-4.97675,74.81700,0.27621,0.408111
-10.67070,-5.00778,73.13500,0.28003,0.403635
-9.32472,-4.94645,78.11230,0.18707,0.313932
-10.73130,-5.04038,76.89100,0.29776,0.431869
-10.86000,-4.97245,74.77300,0.30256,0.426372
-10.26170,-4.96446,75.59440,0.25410,0.371691
-11.60800,-5.04833,74.40700,0.36051,0.493213
-10.05110,-5.00545,79.57180,0.25218,0.397634
-10.00320,-4.94779,79.63470,0.24867,0.386626
-11.62880,-5.04942,73.06000,0.35679,0.484073
-9.21627,-4.94489,78.90780,0.18183,0.319596
-10.42920,-4.98455,74.83000,0.26592,0.404754
-10.60690,-4.96332,74.27300,0.28124,0.410062
-10.81330,-4.98222,77.83200,0.30809,0.439323
-11.49620,-5.05916,76.27100,0.35873,0.505572
-11.14960,-4.97584,72.18500,0.31831,0.440098
-11.64380,-5.05587,73.65900,0.35413,0.482723
-10.27510,-4.97213,76.13040,0.26008,0.39759
-11.20920,-5.00697,73.59400,0.32365,0.4513
-11.07670,-5.04435,73.97200,0.31378,0.449379
-10.95670,-4.98065,75.13100,0.30733,0.440656
-10.67640,-4.95887,77.88600,0.29773,0.436675
-9.89970,-4.96690,77.21480,0.23363,0.371574
-10.28770,-4.96012,80.16000,0.27341,0.407976
-10.12470,-4.97850,76.71520,0.24892,0.388007
-9.73793,-4.95405,77.43560,0.21952,0.348531
-9.85189,-4.93712,79.53210,0.23506,0.365088
-10.02640,-4.96761,75.73590,0.23726,0.360249
-10.74510,-4.93234,75.36700,0.29563,0.411747
-10.61970,-4.97596,75.24800,0.28205,0.412001
-10.55010,-4.96780,75.70200,0.28115,0.409005
-10.68120,-4.95142,79.43300,0.30557,0.435778
-11.00630,-5.02571,73.95300,0.31113,0.446917
-9.77747,-4.98482,78.69000,0.22592,0.366032
-10.90820,-5.02911,74.75600,0.30195,0.447539
-10.28670,-4.97475,77.75300,0.26238,0.3943
-10.09560,-4.92844,78.03530,0.25088,0.372754
-10.80650,-4.96363,78.41800,0.31217,0.44162
-10.42080,-5.03591,74.89400,0.26448,0.401159
-10.59870,-4.99203,76.00100,0.28280,0.421482
-10.29110,-4.96381,75.51100,0.25832,0.394129
-11.18110,-4.98995,73.31000,0.32054,0.443681
-11.01160,-4.94663,72.17400,0.30620,0.427986
-10.89920,-5.00899,75.35700,0.30681,0.438317
-9.22613,-4.93129,77.42060,0.17851,0.310277
-10.53700,-4.98054,77.05200,0.28474,0.412998
-10.71090,-4.98609,74.35400,0.28822,0.424488
-10.55090,-4.98432,75.19600,0.27735,0.403547
-10.31080,-4.99755,79.15100,0.27166,0.410385
-10.53030,-4.97085,78.63200,0.28943,0.425282
-10.47060,-4.97204,76.78800,0.27736,0.411864
-9.98609,-4.99851,76.03480,0.23592,0.367492
-11.01260,-5.03068,71.92600,0.29871,0.428399
-11.01510,-4.99987,71.51900,0.29953,0.416172
-10.74530,-4.97552,76.48800,0.29845,0.425325
-9.83903,-4.93890,76.39210,0.22288,0.339028
-9.18830,-4.94051,77.13690,0.17514,0.310349
-9.89384,-4.97324,76.94620,0.23081,0.363173
-10.36970,-5.01667,72.35590,0.25328,0.395185
-10.43700,-5.00095,75.48800,0.26991,0.403466
-10.78100,-5.03728,75.06600,0.29180,0.42761
-9.80384,-4.97693,77.89380,0.22525,0.352479
-9.68476,-5.00038,77.31630,0.21533,0.359325
-9.70271,-4.95053,78.45720,0.21906,0.34867
-10.03240,-5.02027,76.36780,0.23972,0.371757
-10.90460,-4.99377,75.04600,0.30436,0.432615
-9.90058,-4.96071,77.47770,0.23384,0.363464
-10.19070,-5.00066,77.50680,0.25644,0.393931
-10.10600,-4.96891,76.52270,0.24647,0.372054
-11.75250,-5.02552,73.28200,0.36519,0.489103
-10.52440,-5.02041,76.74400,0.28052,0.421543
-10.64980,-4.98917,76.75600,0.29089,0.427112
-10.47230,-4.95419,79.73200,0.28895,0.427373
-10.88020,-5.01753,76.78400,0.30803,0.44942
-10.69820,-4.97510,74.73200,0.28804,0.421178
-10.39110,-4.97335,77.80200,0.27233,0.40033
-10.36230,-5.03654,76.26000,0.26556,0.398011
-10.69300,-4.98461,75.08000,0.28810,0.407339
-10.08540,-4.97156,79.46880,0.25406,0.386853
-11.13770,-5.02459,73.77600,0.32101,0.448227
-10.50600,-4.99292,76.22500,0.27863,0.413766
-10.26570,-4.94301,77.30130,0.25913,0.390393
-10.66580,-5.01642,75.03800,0.28592,0.420195
-10.20990,-4.95710,75.55860,0.25224,0.37353
-10.23290,-4.96743,79.23700,0.26720,0.399629
-9.82385,-4.92501,78.15970,0.22808,0.353145
-10.69440,-5.01106,76.21200,0.29471,0.423772
-10.91930,-4.99100,76.33100,0.31187,0.438691
-11.89890,-5.06578,73.94200,0.37428,0.515575
-10.59870,-5.01009,78.33900,0.29268,0.432276
-11.44880,-5.03170,75.69600,0.35826,0.48713
-9.98580,-4.96599,76.66740,0.23677,0.357665
-10.81430,-5.05378,76.40100,0.30196,0.446118
-10.62320,-4.98802,77.27300,0.29110,0.432277
-10.26330,-5.00023,77.34370,0.26173,0.398989
-10.07840,-4.97439,74.93260,0.24026,0.375685
-9.78768,-4.94328,77.06650,0.22222,0.344041
-9.77736,-4.97685,77.30010,0.22067,0.357496
-9.58415,-4.97179,81.24210,0.21795,0.356924
-10.92360,-4.95819,74.32600,0.30629,0.415707
-9.84719,-4.97324,79.21370,0.23387,0.368976
-10.53170,-4.96759,77.61000,0.28759,0.430562
-11.39900,-5.02177,75.12800,0.34914,0.480942
-10.24430,-4.97398,78.11500,0.26339,0.393844
-11.06730,-4.97795,75.35800,0.32310,0.458365
-11.08430,-5.03435,74.95400,0.32110,0.456148
-11.11390,-4.96924,74.02500,0.31629,0.440303
-10.06230,-4.98632,77.66920,0.24764,0.382767
-10.61520,-4.99907,77.72900,0.28779,0.428404
-9.71842,-4.92877,78.63400,0.22062,0.347696
-10.24780,-4.95773,77.37480,0.25949,0.391392
-10.15860,-4.96493,74.50880,0.24429,0.371676
-11.15660,-4.99283,77.15000,0.33421,0.45993
-9.62010,-4.95230,77.63870,0.21026,0.341614
-10.07140,-4.96827,75.73790,0.24199,0.372755
-11.29480,-5.00118,73.84100,0.33220,0.456387
-10.26310,-5.01298,75.72980,0.25462,0.385098
-10.70870,-4.96281,71.25200,0.27781,0.399896
-10.15230,-4.98557,78.98910,0.25681,0.381825
-10.33690,-4.99367,77.24400,0.26663,0.397629
-11.14960,-4.98489,76.43600,0.33454,0.461654
-11.33360,-5.01085,73.46000,0.33763,0.473671
-9.99511,-4.92913,78.66440,0.24402,0.366188
-9.75654,-4.93770,77.87430,0.22314,0.354024
-10.17320,-4.94820,76.97940,0.25420,0.385691
-10.14410,-4.98166,75.35020,0.24495,0.374169
-10.25330,-4.98083,78.79400,0.26519,0.395581
-10.90370,-4.94714,74.52300,0.30743,0.424932
-10.57590,-4.95990,75.06900,0.27977,0.405634
-10.17690,-5.02259,75.24430,0.24723,0.389928
-11.15240,-5.03141,74.13800,0.31865,0.441086
-11.72480,-5.03709,76.26400,0.37681,0.507033
-10.32620,-5.02515,78.42400,0.26997,0.418524
-10.15440,-4.98392,76.70570,0.25142,0.38549
-11.17990,-5.00905,77.62600,0.33842,0.473082
-10.08130,-4.96287,77.51170,0.24779,0.387306
-10.19780,-4.98985,77.48290,0.25641,0.391517
-10.08560,-4.99368,80.63910,0.25749,0.401774
-10.42040,-4.98307,77.23400,0.27457,0.399367
-10.39450,-5.01898,72.99000,0.25696,0.372099
-12.00810,-5.01179,70.79000,0.37756,0.484572
-9.61500,-4.95442,78.67220,0.21321,0.344916
-9.24206,-4.94506,78.51720,0.18152,0.307461
-10.76810,-4.97515,75.95800,0.29895,0.436056
-10.19050,-4.98068,76.53980,0.25354,0.386917
-10.03560,-4.96855,76.07320,0.23886,0.365123
-9.81956,-4.97831,78.93730,0.23131,0.368388
-10.36780,-4.94431,75.84600,0.26553,0.394692
-10.14260,-4.94470,76.50130,0.25075,0.367649
-9.41384,-4.98031,77.42340,0.19381,0.332812
-10.71450,-5.05693,77.29300,0.29855,0.436972
-10.16790,-4.96118,76.62260,0.25073,0.369505
-9.99619,-4.93046,79.76290,0.24777,0.374223
-10.23110,-4.98323,77.88160,0.26150,0.392559
-10.20420,-4.97413,74.25330,0.25002,0.380762
-10.67780,-4.96733,75.56000,0.29011,0.425601
-9.38631,-4.95736,79.09540,0.19629,0.332794
-9.27935,-4.95078,79.83450,0.18864,0.32211
-11.67800,-5.02436,69.93900,0.34855,0.470242
-11.04630,-4.98410,73.89600,0.31217,0.444982
-9.51566,-4.96796,77.48490,0.20064,0.325037
-10.53170,-4.94390,73.65000,0.27244,0.381664
-9.70944,-4.94271,79.20130,0.22218,0.347646
-10.75370,-4.96879,75.17500,0.29600,0.414823
-10.49420,-5.01844,76.18000,0.27755,0.416696
-9.92589,-4.97978,78.68320,0.23889,0.384875
-10.71780,-4.99271,75.96000,0.29281,0.42955
-9.97220,-4.94364,75.75750,0.23505,0.362538
-11.01500,-4.99916,73.20400,0.30659,0.431541
-10.49540,-4.94208,80.01600,0.29140,0.422812
-10.78380,-5.00905,74.98500,0.29636,0.421302
-9.98836,-4.99419,79.28890,0.24561,0.381752
-11.05120,-5.00711,74.80500,0.31918,0.450636
-9.97015,-4.97554,79.28940,0.24496,0.381442
-9.82707,-4.98539,77.26190,0.22608,0.358714
-9.72926,-5.02174,77.68900,0.21985,0.365248
-9.64103,-4.94979,80.02470,0.21801,0.346522
-10.38330,-4.93970,73.49800,0.26033,0.372248
-11.53280,-5.07608,69.73100,0.33325,0.453126
-11.43090,-5.02929,76.63300,0.35366,0.486308
-10.65200,-4.97925,74.40800,0.28285,0.414308
-10.30900,-4.97078,74.90000,0.25687,0.382329
-10.20190,-4.97640,72.30980,0.23745,0.362015
-10.44720,-4.97915,77.95600,0.27941,0.405633
-10.53730,-4.98788,77.66700,0.28504,0.418058
-10.84030,-5.02477,78.20100,0.31209,0.455053
-10.57560,-5.03389,76.39700,0.28184,0.417135
-10.93290,-5.06717,78.93400,0.32075,0.468993
-10.75780,-4.98453,74.18200,0.28844,0.415998
-10.26990,-4.96071,77.59600,0.26229,0.385577
-10.88420,-4.99703,75.53900,0.30674,0.431384
-9.72518,-4.94220,79.36220,0.22445,0.347975
-11.17700,-5.08601,73.18400,0.31747,0.45197
-9.64072,-4.96466,78.61500,0.21539,0.347795
-11.04810,-4.94080,74.36900,0.31771,0.430739
-9.79236,-4.95270,78.89840,0.22763,0.356724
-10.56750,-5.02733,76.43700,0.28335,0.415679
-9.88745,-4.92324,78.11140,0.23285,0.352386
-10.77320,-5.00414,78.45000,0.30723,0.441475
-9.91717,-4.92936,76.81450,0.23291,0.354238
-10.93030,-4.99587,77.52500,0.31846,0.444416
-10.58370,-4.97047,73.17100,0.27326,0.392867
-9.76676,-4.98246,77.48550,0.22075,0.353808
-9.66385,-4.94468,81.60730,0.22462,0.353757
-10.84820,-5.01499,76.18200,0.30519,0.440269
-10.44960,-4.97557,75.73200,0.27290,0.407573
-10.29970,-4.98879,78.79200,0.26848,0.395506
-10.73960,-5.06526,71.97100,0.27908,0.406281
-11.25210,-5.02041,73.86600,0.32445,0.456404
-10.85240,-5.02432,74.08100,0.29536,0.437812
-9.28309,-4.89501,78.95080,0.18576,0.309003
-10.79240,-4.99028,73.35200,0.28875,0.427987
-9.97300,-4.98422,76.53580,0.23608,0.372158
-9.50080,-4.96005,76.64260,0.19853,0.32849
-10.14460,-4.98321,74.98660,0.24488,0.372718
-10.65710,-4.97453,73.27000,0.27916,0.401372
-10.13340,-4.99971,75.49380,0.24519,0.385277
-10.64610,-5.03727,74.10900,0.27930,0.414646
-10.66050,-4.99598,75.62300,0.28624,0.427809
-10.43830,-5.03014,75.79300,0.27063,0.410222
-10.02950,-4.95787,77.58340,0.24383,0.371898
-10.85420,-4.98349,74.53600,0.30069,0.429859
-11.12270,-5.03212,76.54500,0.33036,0.456897
-10.33600,-4.98879,78.18900,0.27162,0.416762
-11.68910,-5.02840,72.44100,0.36137,0.487466
-9.60325,-4.96414,80.82940,0.21875,0.357317
-10.81520,-4.99484,76.20500,0.30009,0.428262
-10.46190,-5.00328,74.16400,0.26771,0.395375
-9.51658,-4.95158,81.44320,0.21311,0.351348
-9.99154,-4.96159,76.39030,0.23813,0.376641
-10.19170,-5.00683,75.74270,0.24998,0.384895
-10.80330,-4.99386,73.96900,0.29388,0.423793
-9.19811,-4.94275,78.34060,0.17881,0.312497
-10.20340,-4.98172,73.51610,0.24568,0.377035
-11.34960,-5.00852,72.93900,0.33350,0.451573
-10.50760,-5.00435,76.36200,0.27836,0.420277
-9.15924,-4.90780,78.95310,0.17494,0.295541
-9.75492,-4.98561,79.02250,0.22510,0.35756
-11.06030,-4.98068,73.23000,0.31584,0.440252
-11.15330,-4.99342,73.87800,0.32174,0.447634
-11.24060,-4.96622,75.68800,0.33626,0.456026
-10.29010,-4.95651,75.09800,0.25558,0.376408
-11.01690,-5.06708,72.82500,0.30212,0.431714
-11.25670,-5.04966,71.97900,0.31527,0.444261
-10.00550,-4.97021,77.81130,0.24122,0.370212
-10.21740,-5.00605,77.51550,0.25835,0.408509
-10.09830,-5.01440,75.37710,0.24232,0.37845
-9.81269,-4.96684,78.31840,0.22812,0.360349
-9.41634,-4.92387,78.70160,0.19598,0.320477
-9.37398,-4.97575,78.74880,0.19373,0.326946
-10.90370,-5.01497,71.75200,0.28880,0.421509
-11.72550,-5.01777,74.67400,0.36739,0.505324
-10.43510,-4.98296,75.17300,0.26956,0.397434
-10.00240,-4.95785,75.06730,0.23206,0.356424
-11.35430,-5.01854,71.15500,0.32488,0.444279
-9.38949,-4.94263,76.58720,0.18997,0.321063
-9.77118,-4.95847,79.51920,0.22787,0.361051
-10.86360,-5.00882,77.53600,0.30819,0.445467
-10.47040,-4.97731,76.65200,0.27834,0.406596
-10.48470,-4.96807,78.59700,0.28595,0.418931
-10.32280,-4.94128,75.02400,0.25851,0.377808
-10.98280,-5.03702,73.42000,0.29990,0.437282
-10.08580,-4.97112,79.34260,0.25310,0.380005
-12.10910,-5.02852,69.95200,0.37527,0.493682
-9.80251,-4.99915,77.59200,0.22569,0.365744
-10.56680,-4.93441,77.22400,0.28810,0.395312
-12.31620,-5.07420,73.95000,0.40423,0.532184
-10.33190,-5.00193,79.27400,0.27447,0.413077
-10.66480,-4.98769,74.27300,0.28475,0.402686
-10.44690,-4.97063,75.24500,0.26997,0.398126
-11.75480,-5.00142,75.72700,0.38224,0.507038
-10.96450,-5.03280,74.62400,0.30956,0.447331
-10.09050,-5.02183,78.24340,0.25092,0.388507
-10.37740,-4.95513,73.28700,0.25678,0.371452
-10.60890,-4.95517,76.23200,0.28703,0.414592
-9.52513,-4.94780,75.55430,0.19940,0.333155
-11.07940,-5.09927,72.87100,0.30093,0.435399
-10.32670,-4.99099,76.22600,0.25993,0.389654
-10.74950,-5.02087,71.47600,0.27872,0.406784
-9.86823,-4.96822,77.61480,0.23022,0.361687
-10.26940,-4.97198,77.37100,0.26290,0.400765
-11.41640,-4.97919,72.66100,0.33843,0.454571
-10.17270,-4.97858,71.39860,0.23468,0.371081
-9.74486,-4.99796,75.57330,0.21429,0.342258
-10.47990,-4.98802,77.81300,0.28183,0.417371
-10.42530,-4.99491,77.37200,0.27388,0.41051
-9.28174,-4.93459,81.42720,0.19181,0.318997
-9.83674,-4.97877,76.19790,0.22339,0.351921
-9.59458,-5.01404,78.93970,0.21079,0.340863
-10.66320,-4.96280,76.12200,0.29035,0.419548
-11.35610,-5.00846,74.04300,0.34189,0.466619
-10.56630,-5.05003,75.61000,0.27814,0.423823
-10.32230,-5.02979,78.06700,0.26944,0.421935
-10.42690,-4.95230,77.71900,0.27238,0.402751
-10.23130,-4.97628,75.25440,0.25164,0.37588
-10.70660,-4.94838,75.77200,0.29368,0.415744
-10.37460,-4.92394,75.55800,0.26725,0.385219
-9.84275,-4.91085,80.94900,0.23696,0.359349
-10.42940,-4.98821,74.76200,0.26659,0.386444
-9.97024,-4.99381,74.90720,0.23167,0.372097
-10.99110,-5.01944,72.83700,0.30680,0.440095
-10.00710,-4.97806,78.52510,0.24430,0.37853
-9.77638,-4.95023,77.24100,0.22239,0.351638
-11.67550,-4.99171,71.40400,0.35331,0.473617
-10.12860,-4.97623,78.98880,0.25863,0.407661
-10.08820,-4.99057,77.30360,0.24778,0.386155
-9.47606,-4.94041,76.26230,0.19472,0.320459
-10.64770,-5.00962,77.53200,0.29314,0.421476
-10.16920,-4.96073,75.87440,0.24924,0.373437
-11.02820,-5.03984,74.55600,0.31136,0.445983
-9.93560,-4.99745,77.05140,0.23447,0.360031
-11.18660,-4.99534,71.71000,0.31685,0.442854
-10.43480,-4.99395,75.47100,0.26816,0.400781
-10.61370,-4.98301,77.65800,0.29242,0.431622
-10.71440,-4.99638,69.26000,0.27236,0.400597
-10.12920,-4.94662,74.79730,0.24175,0.361692
-10.69610,-4.98415,75.52500,0.29027,0.416256
-10.87160,-5.01433,74.21400,0.29947,0.42905
-10.04780,-4.92822,76.14380,0.24038,0.359443
-9.96488,-4.98920,75.64330,0.23149,0.362552
-11.42390,-5.03049,75.45400,0.35050,0.487142
-9.92046,-4.97252,78.74660,0.23788,0.369571
-10.62700,-5.00382,77.60000,0.29391,0.432263
-10.10290,-4.96300,75.90220,0.24548,0.374633
-11.60000,-4.98616,74.58400,0.35936,0.483491
-9.47618,-5.01506,78.50480,0.20244,0.347423
-10.42440,-4.95658,76.79200,0.27259,0.406953
-11.35040,-5.00435,74.23100,0.33628,0.463025
-10.13900,-4.96983,76.68120,0.24983,0.377923
-11.49380,-4.96093,72.61100,0.35276,0.477107
-9.80927,-4.95792,78.26600,0.22694,0.359257
-10.72240,-4.98715,75.22400,0.28909,0.414664
-11.19450,-4.97904,72.20700,0.31868,0.4382
-9.44105,-4.93552,76.45370,0.19330,0.3198
-10.06310,-5.00587,79.06210,0.25039,0.395135
-9.59342,-4.94668,75.31490,0.20174,0.325275
-11.03560,-5.01115,74.49200,0.31309,0.446724
-10.51920,-4.97197,79.36300,0.29136,0.425737
-10.65780,-4.96103,74.02900,0.28217,0.40093
-10.79250,-5.01331,75.33900,0.29617,0.42965
-10.90210,-4.99619,74.35700,0.30078,0.419167
-11.20410,-4.96320,74.77900,0.33217,0.449225
-10.73590,-5.00389,75.52900,0.29310,0.429634
-10.26770,-4.98014,75.60900,0.25624,0.375656
-10.98300,-4.95888,75.85100,0.31911,0.439679
-10.33920,-5.00388,76.09000,0.26412,0.400644
-11.32800,-4.99630,70.23400,0.32037,0.44134
-11.31520,-4.98695,73.50200,0.32903,0.445921
-11.26470,-5.02858,75.72200,0.33463,0.467977
-10.48740,-4.96668,77.23300,0.28284,0.416644
-10.69140,-5.01803,76.56900,0.29190,0.433696
-10.03350,-4.99364,78.17610,0.24388,0.371841
-9.98799,-4.96969,79.21490,0.24505,0.375992
-10.26470,-4.92739,77.95700,0.26270,0.382799
-9.88432,-4.94848,76.22990,0.22801,0.357708
-11.11160,-5.00166,76.83700,0.33393,0.46516
-11.25150,-4.99409,72.82500,0.32639,0.443846
-10.87210,-5.01820,75.77400,0.30772,0.44197
-9.76804,-4.92488,83.43620,0.23829,0.363283
-11.12740,-5.01435,74.43300,0.31909,0.448653
-11.59750,-5.01736,70.90100,0.35211,0.477502
-11.09080,-5.01016,74.92300,0.32327,0.455567
-11.20790,-4.95465,76.78700,0.33519,0.464663
-9.96260,-4.97477,76.32710,0.23387,0.359536
-11.20440,-5.02104,74.96600,0.33319,0.47072
-9.41399,-4.94679,77.82070,0.19341,0.313984
-11.08600,-5.02796,72.74500,0.30972,0.442492
-10.82340,-5.00926,76.45800,0.30660,0.448471
-10.52510,-5.00140,75.30000,0.27817,0.415253
-9.91575,-4.98937,78.29120,0.23515,0.367837
-9.50391,-4.96081,80.36710,0.20943,0.349852
-10.97310,-5.00939,77.80000,0.32169,0.448346
-10.38120,-4.98157,74.66400,0.26462,0.390948
-11.42550,-4.96030,71.27500,0.33704,0.449893
-10.21710,-4.97683,75.68150,0.25511,0.388908
-11.20740,-5.01818,73.35200,0.32316,0.447817
-10.49780,-5.03369,74.69300,0.27156,0.402862
-10.25900,-4.93197,72.37990,0.24900,0.36283
-10.15720,-4.96717,74.82990,0.24378,0.364665
-9.61207,-4.98163,80.49370,0.21881,0.369186
-10.07850,-4.99014,78.88890,0.25058,0.391438
-11.21320,-4.96919,75.97900,0.33633,0.461713
-10.82620,-5.00650,75.78600,0.30368,0.443571
-10.59120,-5.00829,75.34700,0.27982,0.413765
-10.47460,-4.97074,73.32400,0.26487,0.381055
-10.44250,-5.00509,76.07100,0.27161,0.408415
-10.40520,-4.93652,76.34600,0.27045,0.394957
-9.74400,-4.91213,77.69090,0.22072,0.346328
-10.02630,-5.03704,74.95890,0.23435,0.371876
-11.26340,-4.99013,74.12100,0.33050,0.461998
-9.55670,-4.90815,78.39970,0.20750,0.337423
-9.83507,-4.95061,76.40370,0.22351,0.349305
-11.28550,-4.99229,73.62600,0.32915,0.457198
-10.60400,-5.01030,73.94300,0.27556,0.394648
-10.24290,-5.00066,78.12630,0.26202,0.399361
-11.26640,-5.00041,72.79700,0.32647,0.442602
-11.12790,-4.96083,73.03100,0.31739,0.436091
-11.19370,-4.98316,75.38700,0.32994,0.451731
-9.95408,-4.97021,78.78060,0.24054,0.372872
-10.03890,-4.97411,77.22870,0.24389,0.378105
-10.84060,-5.01946,75.54800,0.30224,0.438975
-10.90670,-5.03357,74.41800,0.30112,0.430476
-9.94575,-4.93209,77.87640,0.23769,0.359945
-10.14000,-4.98333,76.35420,0.24661,0.367901
-10.95740,-5.04837,74.06300,0.30539,0.442613
-10.27790,-4.96464,78.48500,0.26581,0.396317
-10.83850,-5.01292,73.97700,0.30048,0.431325
-9.43305,-4.97747,76.79260,0.19471,0.334062
-11.11690,-5.10020,74.54600,0.31677,0.445451
-11.30770,-5.03889,75.22700,0.33952,0.475634
-10.40360,-4.94794,76.26900,0.26911,0.380149
-9.65131,-4.93158,78.08580,0.21375,0.335816
-9.56431,-4.92448,77.19210,0.20473,0.330155
-10.69090,-4.97203,75.94300,0.29330,0.424444
-11.30490,-5.01535,76.19800,0.34638,0.47974
-10.35090,-4.97434,74.78700,0.25862,0.377069
-10.98770,-4.99539,70.65000,0.30038,0.425572
-10.30350,-4.96941,76.53800,0.26327,0.389851
-10.95440,-4.96791,74.62500,0.30906,0.430862
-11.04470,-5.05539,73.05200,0.30731,0.44004
-9.91229,-4.90560,74.67340,0.22619,0.3416
-10.58520,-5.00842,74.87500,0.27664,0.415425
-10.26920,-4.98451,76.72500,0.26269,0.403539
-9.93602,-4.93032,77.66780,0.23684,0.369037
-11.00090,-5.01676,74.66800,0.31461,0.447022
-10.48650,-4.98329,75.64800,0.27386,0.405124
-11.11530,-4.98155,73.54400,0.31556,0.432228
-10.68650,-5.00562,75.56700,0.28833,0.426178
-11.25370,-4.97279,74.64900,0.33469,0.462688
-10.20290,-4.97396,74.71820,0.24651,0.374563
-10.93000,-5.00571,74.87500,0.30473,0.432259
-10.08690,-4.97613,78.29480,0.25423,0.399116
-9.95875,-4.96055,77.65780,0.23743,0.365229
-10.49350,-5.01940,77.76200,0.28204,0.423376
-10.85160,-4.98418,72.47600,0.29042,0.408266
-11.37180,-5.02463,70.19600,0.32349,0.446801
-9.94627,-4.97413,73.47770,0.22334,0.340443
-9.76703,-4.97372,77.15140,0.22018,0.353019
-10.54730,-5.02167,74.48600,0.27047,0.404462
-11.00610,-4.98715,73.96800,0.31209,0.431358
-11.19880,-5.00679,76.63000,0.33320,0.467239
-11.16490,-5.01088,71.51100,0.31059,0.441287
-9.79307,-4.95210,78.07010,0.22530,0.351873
-9.69391,-4.93466,78.66330,0.21944,0.351121
-10.55530,-5.02731,77.96000,0.28830,0.426228
-10.87120,-4.96873,75.76600,0.30912,0.433198
-10.78140,-5.03632,74.06100,0.28956,0.420635
-10.93180,-4.99569,73.97700,0.29423,0.425104
-9.56419,-4.96900,78.63800,0.20886,0.342215
-9.89737,-4.95213,77.73460,0.23459,0.368749
-10.33520,-4.98619,76.26700,0.26623,0.403826
-9.79249,-4.98152,76.24320,0.22177,0.361987
-10.30960,-4.96415,77.60200,0.26821,0.40302
-10.16830,-4.96590,76.73430,0.25231,0.384884
-11.09380,-5.02076,72.54000,0.30974,0.432073
-10.27570,-4.98899,75.72190,0.25620,0.386842
-9.62102,-4.97580,75.45520,0.20466,0.33563
-10.81390,-4.95608,73.64100,0.29571,0.422352
-10.03700,-4.99238,73.85920,0.23261,0.3656
-9.74536,-4.96230,79.44780,0.22520,0.356712
-11.23800,-5.06455,73.72400,0.32720,0.468768
-11.47120,-5.01683,71.43200,0.33238,0.451281
-11.23150,-4.98115,74.56100,0.32884,0.449312
-11.13020,-5.01177,68.23300,0.30672,0.425164
-10.99440,-5.03126,75.55200,0.31651,0.44539
-10.69430,-4.99421,75.43100,0.29104,0.425436
-11.01630,-5.00888,74.23200,0.30966,0.441967
-10.42630,-4.95553,75.09300,0.26914,0.39912
-10.05580,-5.03201,77.13840,0.24473,0.38801
